Smart Contract, Total Opcodes, Total Jumps, Solved Jumps, Definitely unreachable jumps, Maybe unreachable jumps, Total solved Jumps, Unsound jumps, Maybe unsound jumps, % Total Solved, Time (millis), Time lost to get Storage, Actual time, Notes 
0x4582b79844e753ed53928d8b8761e9f27eb22735, 2561, 230, 202, 28, 0, 230, 0, 0, 1.0, 3089, 0, 3089, {"definitely_unreachable_jumps":28,"time_lost_to_get_storage":0,"address":"0x4582b79844e753ed53928d8b8761e9f27eb22735","current_thread":"pool-2-thread-4","jumps":230,"maybe_unreachable_jumps":0,"actual_time":3089,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":3089,"opcodes":2561,"resolved_jumps":230}
0x9960012D71d2085516646B411925AD1d115ED01F, 169, 8, 7, 1, 0, 8, 0, 0, 1.0, 2, 0, 2, {"definitely_unreachable_jumps":1,"time_lost_to_get_storage":0,"address":"0x9960012D71d2085516646B411925AD1d115ED01F","current_thread":"pool-2-thread-4","jumps":8,"maybe_unreachable_jumps":0,"actual_time":2,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":2,"opcodes":169,"resolved_jumps":8}
0x2fa57c80249b0683c443043aB01b894125876AfC, 1464, 117, 114, 3, 0, 117, 0, 0, 1.0, 715, 0, 715, {"definitely_unreachable_jumps":3,"time_lost_to_get_storage":0,"address":"0x2fa57c80249b0683c443043aB01b894125876AfC","current_thread":"pool-2-thread-2","jumps":117,"maybe_unreachable_jumps":0,"actual_time":715,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":715,"opcodes":1464,"resolved_jumps":117}
0x7Afa3d0E44046C7ce8094dC429305A7ff3706D10, 183, 8, 7, 1, 0, 8, 0, 0, 1.0, 5, 0, 5, {"definitely_unreachable_jumps":1,"time_lost_to_get_storage":0,"address":"0x7Afa3d0E44046C7ce8094dC429305A7ff3706D10","current_thread":"pool-2-thread-4","jumps":8,"maybe_unreachable_jumps":0,"actual_time":5,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":5,"opcodes":183,"resolved_jumps":8}
0x0c6b8078d27c9729fad5db98c331291bf57ec879, 1515, 107, 103, 4, 0, 107, 0, 0, 1.0, 1032, 0, 1032, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0x0c6b8078d27c9729fad5db98c331291bf57ec879","current_thread":"pool-2-thread-1","jumps":107,"maybe_unreachable_jumps":0,"actual_time":1032,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1032,"opcodes":1515,"resolved_jumps":107}
0x5a67e970cc210d6b5fb6512d8142e3eb648c1d32, 2844, 247, 223, 24, 0, 247, 0, 0, 1.0, 2586, 0, 2586, {"definitely_unreachable_jumps":24,"time_lost_to_get_storage":0,"address":"0x5a67e970cc210d6b5fb6512d8142e3eb648c1d32","current_thread":"pool-2-thread-3","jumps":247,"maybe_unreachable_jumps":0,"actual_time":2586,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":2586,"opcodes":2844,"resolved_jumps":247}
0x33f9704b980a21b776eac1d9d4111db33ab6dfda, 1427, 101, 97, 4, 0, 101, 0, 0, 1.0, 1010, 0, 1010, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0x33f9704b980a21b776eac1d9d4111db33ab6dfda","current_thread":"pool-2-thread-6","jumps":101,"maybe_unreachable_jumps":0,"actual_time":1010,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1010,"opcodes":1427,"resolved_jumps":101}
0xcbe2cb2511e4fc2ca3552a65cf95324a5786c64f, 1491, 103, 99, 4, 0, 103, 0, 0, 1.0, 650, 0, 650, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0xcbe2cb2511e4fc2ca3552a65cf95324a5786c64f","current_thread":"pool-2-thread-2","jumps":103,"maybe_unreachable_jumps":0,"actual_time":650,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":650,"opcodes":1491,"resolved_jumps":103}
0x37c1f2469d510449a847e4e5c48607a2fc9aa223, 1205, 85, 85, 0, 0, 85, 0, 0, 1.0, 662, 0, 662, {"definitely_unreachable_jumps":0,"time_lost_to_get_storage":0,"address":"0x37c1f2469d510449a847e4e5c48607a2fc9aa223","current_thread":"pool-2-thread-3","jumps":85,"maybe_unreachable_jumps":0,"actual_time":662,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":662,"opcodes":1205,"resolved_jumps":85}
0xce85d05d57c4b16a09de0133c2abedf1bfeea57c, 1365, 96, 90, 6, 0, 96, 0, 0, 1.0, 739, 0, 739, {"definitely_unreachable_jumps":6,"time_lost_to_get_storage":0,"address":"0xce85d05d57c4b16a09de0133c2abedf1bfeea57c","current_thread":"pool-2-thread-6","jumps":96,"maybe_unreachable_jumps":0,"actual_time":739,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":739,"opcodes":1365,"resolved_jumps":96}
