Smart Contract, Total Opcodes, Total Jumps, Solved Jumps, Definitely unreachable jumps, Maybe unreachable jumps, Total solved Jumps, Unsound jumps, Maybe unsound jumps, % Total Solved, Time (millis), Notes 
0x9264Ac4E52EDdb5D0fb345CAE8E47A8b420a96fd, 936, 62, 62, 0, 0, 62, 0, 0, 1.0, 7923, ss: 128 sss: 32 
0x9d99fFb4b2889A96bea82e360e264e29A17f60C6, 2931, 273, 256, 17, 0, 273, 0, 0, 1.0, 142737, ss: 128 sss: 32 
0x88b0d61be1092a0aed7d5d0393246a242c5899f6, 961, 83, 83, 0, 0, 83, 0, 0, 1.0, 19581, ss: 128 sss: 32 
0x3311ad94f1bb66a78dd073b3c7fad6619c551e01, 1789, 151, 139, 12, 0, 151, 0, 0, 1.0, 3236, ss: 128 sss: 32 
0x10bf82fe7c65f7c222b67cb2b5d84e0150cbebd9, 1394, 110, 110, 0, 0, 110, 0, 0, 1.0, 32787, ss: 128 sss: 32 
0x69192971A09737A24d292e37F7ecfD57B40a5451, 2447, 188, 187, 1, 0, 188, 0, 0, 1.0, 74318, ss: 128 sss: 32 
0xdc68035552302d8b3dcb9aa5c57e97c843a0ac49, 2006, 143, 139, 4, 0, 143, 0, 0, 1.0, 21115, ss: 128 sss: 32 
0xAd54248e5D60b038D64e0571AAA4BfF64087A40d, 2466, 178, 171, 7, 0, 178, 0, 0, 1.0, 22436, ss: 128 sss: 32 
0xf60374ae350b112c429475065937079fcf59879a, 2573, 182, 175, 7, 0, 182, 0, 0, 1.0, 37001, ss: 128 sss: 32 
0x3B115AbA8D09d18dc80b0CA9fDC925BdF3606A5d, 2826, 262, 242, 20, 0, 262, 0, 0, 1.0, 53119, ss: 128 sss: 32 
0xe7dcb55aad6e71e01a040fe0ed11a22ad13194b8, 2307, 158, 154, 4, 0, 158, 0, 0, 1.0, 100335, ss: 128 sss: 32 
0xdf3a6e9bb8980666d4b6e94897487715f6b96132, 1517, 107, 106, 1, 0, 107, 0, 0, 1.0, 36094, ss: 128 sss: 32 
0x564D33cF8623D38Bd8D2D8a4AD152Bcd1BBb91Ae, 2868, 247, 233, 14, 0, 247, 0, 0, 1.0, 98180, ss: 128 sss: 32 
0xe3efc8bacda7b19f5d51c5daab9af682b2a66744, 2481, 126, 104, 22, 0, 126, 0, 0, 1.0, 584, ss: 128 sss: 32 
0x24c3a5d950aa0078dc8e4d5ec581d03c6681c7ca, 1512, 107, 106, 1, 0, 107, 0, 0, 1.0, 51978, ss: 128 sss: 32 
0x967a66a88a3b12224dd3ea520ee3b7e332da9dae, 1515, 107, 106, 1, 0, 107, 0, 0, 1.0, 56207, ss: 128 sss: 32 
0x5609b3debc687287ea5f082c1bb5281bd28ea1f6, 1515, 107, 106, 1, 0, 107, 0, 0, 1.0, 51714, ss: 128 sss: 32 
0xb8da770db50143210d6904f30e9468c6e80446ef, 2862, 276, 264, 12, 0, 276, 0, 0, 1.0, 151949, ss: 128 sss: 32 
0x1003ea3d5b46cc7c34f41a9c5128761cc60abf00, 2422, 226, 215, 11, 0, 226, 0, 0, 1.0, 102089, ss: 128 sss: 32 
0x1bbd6e11c0538f25633979f36a407582f8a34c7d, 2423, 207, 196, 11, 0, 207, 0, 0, 1.0, 41659, ss: 128 sss: 32 
0x118492053f229e52da35c4095e255b6a245c2e34, 2843, 262, 242, 20, 0, 262, 0, 0, 1.0, 50643, ss: 128 sss: 32 
0x203b87e9b22a1b27a684cdb923d7646b12e39760, 298, 23, 23, 0, 0, 23, 0, 0, 1.0, 847, ss: 128 sss: 32 
0x57e5112c8741fa606e344c19a73679a671a8ffd2, 1515, 107, 106, 1, 0, 107, 0, 0, 1.0, 33837, ss: 128 sss: 32 
0x00000000006756ce25b95124e0FC879Cc2B7F1DA, 1686, 164, 164, 0, 0, 164, 0, 0, 1.0, 14034, ss: 128 sss: 32 
0x2bcdb73866d4a40a5fb9ef98e501dc1c0d95292c, 1388, 110, 110, 0, 0, 110, 0, 0, 1.0, 37437, ss: 128 sss: 32 
0x8e693413d05ce5f7733b1a4b003af607e86ac5ba, 2376, 208, 193, 15, 0, 208, 0, 0, 1.0, 64527, ss: 128 sss: 32 
0x0fd49f8ab613492c3f4b009106d9e479118e0fea, 1929, 173, 165, 8, 0, 173, 0, 0, 1.0, 65340, ss: 128 sss: 32 
0xe1e76d558689a900d25f5d816bd5257002980294, 1531, 107, 106, 1, 0, 107, 0, 0, 1.0, 72789, ss: 128 sss: 32 
0x4822D77A2D328115C4edEbe1c82F313b28f8c315, 882, 61, 61, 0, 0, 61, 0, 1, 1.0, 8289, ss: 128 sss: 32 
0xbbA444b7201AfE9911BeA144907187EbB1184f7C, 2453, 188, 187, 1, 0, 188, 0, 0, 1.0, 42413, ss: 128 sss: 32 
0x925e25ab67ca3964a1230260767a22e46df9b104, 2387, 177, 171, 6, 0, 177, 0, 0, 1.0, 70246, ss: 128 sss: 32 
0x44b3e901e18dd4be9de6d41b28eb7341355722bb, 1520, 107, 106, 1, 0, 107, 0, 0, 1.0, 68695, ss: 128 sss: 32 
0x437b2c7a7e022fd44d138a250b5d9617ce7dc1e3, 1235, 93, 92, 1, 0, 93, 0, 0, 1.0, 34327, ss: 128 sss: 32 
0xf365cfabd90a1f954d377d3be32e4e251dcb0d95, 1535, 116, 114, 2, 0, 116, 0, 0, 1.0, 29347, ss: 128 sss: 32 
0x2bdcd30f19a1c6199533d713d900b0949c3a8649, 1583, 108, 107, 1, 0, 108, 0, 0, 1.0, 43639, ss: 128 sss: 32 
0x03fb106265bdedef45589fa915e4a49f514c4593, 1506, 107, 106, 1, 0, 107, 0, 0, 1.0, 60509, ss: 128 sss: 32 
0xd03d297d13a83a69abaa280feb8d44da83855c6a, 1489, 103, 103, 0, 0, 103, 0, 0, 1.0, 32065, ss: 128 sss: 32 
0x7ad1d1bb709996e58def36bd81e2e4124abc6163, 1371, 108, 107, 1, 0, 108, 0, 0, 1.0, 16188, ss: 128 sss: 32 
0x1cf2931af34a175d9cd3a27e8afa5746e277338c, 709, 69, 69, 0, 0, 69, 0, 0, 1.0, 5573, ss: 128 sss: 32 
0x27094206d10fa2f4559bca21046cbd50f0f671e5, 2315, 164, 162, 2, 0, 164, 0, 0, 1.0, 57101, ss: 128 sss: 32 
0xfe65b765c518b63c792b9b97335a6e7f0bfc960c, 2452, 219, 205, 14, 0, 219, 0, 0, 1.0, 59756, ss: 128 sss: 32 
0x0666e43181a9fccd2672fd80618ac26cd769f832, 1989, 160, 155, 5, 0, 160, 0, 0, 1.0, 56303, ss: 128 sss: 32 
0x77a2059e50e75c2e5a3d9444ec07c6d2358246b6, 2415, 226, 215, 11, 0, 226, 0, 0, 1.0, 84174, ss: 128 sss: 32 
0xdf4eae6551903b2666e9cb2c85573e035d25fb13, 1510, 107, 106, 1, 0, 107, 0, 0, 1.0, 62557, ss: 128 sss: 32 
0x2699cbe5fb7a026509ec892ddfb21c39d1b190cb, 1530, 107, 106, 1, 0, 107, 0, 0, 1.0, 60038, ss: 128 sss: 32 
0x7bce3751c2a595b30f73fe0b34ad7dbea51756d6, 1840, 89, 89, 0, 0, 89, 0, 0, 1.0, 6938, ss: 128 sss: 32 
0xb498a4a72573b32bd77ea060b8487990f7c15286, 1485, 116, 115, 1, 0, 116, 0, 0, 1.0, 36353, ss: 128 sss: 32 
0x84e24271c69e1cd4574432ea2177e2d2b6ea04cd, 1508, 107, 106, 1, 0, 107, 0, 0, 1.0, 30730, ss: 128 sss: 32 
0xa061a03671a12f8e65d088bb289deb9f70511cc5, 1529, 108, 106, 2, 0, 108, 0, 0, 1.0, 61772, ss: 128 sss: 32 
0x19007450ab4b98fd248af72c842edfaedbe78e1b, 1888, 145, 144, 1, 0, 145, 0, 0, 1.0, 23243, ss: 128 sss: 32 
0x6f565d3bc1fbead0fb3521fcaa908471b24f7070, 1517, 107, 106, 1, 0, 107, 0, 0, 1.0, 55287, ss: 128 sss: 32 
0x7F75AA2274273F4d41267A0E2Cd6c9b96C5B7510, 1270, 99, 98, 1, 0, 99, 0, 0, 1.0, 26192, ss: 128 sss: 32 
0x657f2b12fbaeb8ba6920f7425bcfeaed24dc11be, 1505, 107, 106, 1, 0, 107, 0, 0, 1.0, 33216, ss: 128 sss: 32 
0x32e1bfd713d9fef8a5d1bc10592a2d0fc10b92ff, 1157, 117, 116, 1, 0, 117, 0, 0, 1.0, 6222, ss: 128 sss: 32 
0x39175f72bf936a8e0228de03a33649c9b4aa9780, 1192, 85, 84, 1, 0, 85, 0, 0, 1.0, 19801, ss: 128 sss: 32 
0xcfa1bd6f5131f4f99f1d276d2de3fe7bf224a80c, 1507, 107, 106, 1, 0, 107, 0, 0, 1.0, 56357, ss: 128 sss: 32 
0xb3bb1d731936bf83f725fce272a6d357071999fe, 1520, 107, 106, 1, 0, 107, 0, 0, 1.0, 61760, ss: 128 sss: 32 
0x0eb120655aa35a255d6db4fc8ff9456cddb56e27, 1518, 107, 106, 1, 0, 107, 0, 0, 1.0, 55740, ss: 128 sss: 32 
0x7e81f954fa4f8877d45ce4867363e9c913599746, 1605, 110, 109, 1, 0, 110, 0, 0, 1.0, 40503, ss: 128 sss: 32 
0x2cce3a267eeec5219ae66583f37876b39cb44eb9, 2321, 146, 144, 2, 0, 146, 0, 0, 1.0, 31220, ss: 128 sss: 32 
0x3b706073f3f1ad22a900e713e49180b02b99ac65, 1515, 107, 106, 1, 0, 107, 0, 0, 1.0, 54278, ss: 128 sss: 32 
0xc57def71b0ba124bad5841718e36ebcca99a3d5b, 1515, 107, 106, 1, 0, 107, 0, 0, 1.0, 56173, ss: 128 sss: 32 
0x29c927e801b3c1ddb432ddcf0b88c2c08485c7ee, 1508, 107, 106, 1, 0, 107, 0, 0, 1.0, 30663, ss: 128 sss: 32 
0xdf2c0df62d769a4f7dc364317d978c855ab7de85, 1511, 107, 106, 1, 0, 107, 0, 0, 1.0, 51632, ss: 128 sss: 32 
0xf56e52d126db022b0fe83454ce53cb6a794047ac, 1360, 96, 95, 1, 0, 96, 0, 0, 1.0, 34424, ss: 128 sss: 32 
0xd29cf5a0c1abf0600b1eeabd053c8ef700097719, 1509, 107, 106, 1, 0, 107, 0, 0, 1.0, 28938, ss: 128 sss: 32 
0xdd4f02e6cd7FE818f64e7dC279263B4400F860A9, 2606, 265, 255, 10, 0, 265, 0, 0, 1.0, 101066, ss: 128 sss: 32 
0xcd758a5e59d8e6293f8749370647bacbb5327fbb, 1537, 80, 72, 8, 0, 80, 0, 0, 1.0, 7508, ss: 128 sss: 32 
0xe171AFcd1E0394b3312e68ca823D5BC87F3Db311, 1704, 136, 131, 5, 0, 136, 0, 1, 1.0, 32840, ss: 128 sss: 32 
0x78791ee453093a33486a7a5c5e425f998f63a785, 1199, 85, 84, 1, 0, 85, 0, 0, 1.0, 12206, ss: 128 sss: 32 
0x73c5e9a1424bf7a1731cbb278d00507246d22928, 2443, 218, 198, 20, 0, 218, 0, 0, 1.0, 63392, ss: 128 sss: 32 
0xc3a9f3fac246701b0f620ddea6078a0b623fb3a0, 1530, 107, 106, 1, 0, 107, 0, 0, 1.0, 62551, ss: 128 sss: 32 
0xc9477d2c6bfd555ece7b481554277c8496e2ddb6, 2009, 144, 142, 2, 0, 144, 0, 0, 1.0, 44124, ss: 128 sss: 32 
0x8d5bb759d4bc70aadd17c4f0d9e5f94731ab2252, 2254, 151, 147, 4, 0, 151, 0, 0, 1.0, 84465, ss: 128 sss: 32 
0x72A3a1461A88E2785b0Fb19AcE6C6137502b3622, 2231, 170, 159, 11, 0, 170, 0, 0, 1.0, 27003, ss: 128 sss: 32 
0x7494608b50d6f673e5114655b21e8299e68d5a47, 1235, 93, 92, 1, 0, 93, 0, 0, 1.0, 13284, ss: 128 sss: 32 
0x683c8e87e74f3f8f27c0d2ebd4350fe4dba814ef, 1208, 105, 103, 2, 0, 105, 0, 1, 1.0, 28160, ss: 128 sss: 32 
0xc7b10907033Ca6e2FC00FCbb8CDD5cD89f141384, 2069, 172, 170, 2, 0, 172, 0, 0, 1.0, 44421, ss: 128 sss: 32 
0xc70150188142fbfcbb90db05bffc31bccded3da5, 67, 2, 2, 0, 0, 2, 0, 0, 1.0, 6, ss: 128 sss: 32 
0x1fd1b29b8e7e652dcd0ab9867482ed9d71efab87, 1326, 92, 92, 0, 0, 92, 0, 0, 1.0, 24649, ss: 128 sss: 32 
0x3fd78dc101ef657575a11aa70ea563fc1c9c30e5, 1607, 110, 109, 1, 0, 110, 0, 0, 1.0, 42045, ss: 128 sss: 32 
0xa151e7a30b805d399106bef9ee6b4a463232b643, 1517, 107, 106, 1, 0, 107, 0, 0, 1.0, 34883, ss: 128 sss: 32 
0x86b130298719F753808E96cA6540b684a2d21466, 72, 1, 1, 0, 0, 1, 0, 0, 1.0, 14, ss: 128 sss: 32 
0x62fb2cdaf98b4851920548e991e14445721ad952, 1486, 103, 103, 0, 0, 103, 0, 0, 1.0, 38896, ss: 128 sss: 32 
0x88f1e52196011ed40694360cf1c82fcb7450b26f, 1508, 107, 106, 1, 0, 107, 0, 0, 1.0, 63438, ss: 128 sss: 32 
0x771b3211159ae50a12264d77256b476d0efadbe6, 2432, 226, 215, 11, 0, 226, 0, 0, 1.0, 85104, ss: 128 sss: 32 
0xb4066ded5bab002ca19fb49a2335926ae00e7b46, 1583, 108, 108, 0, 0, 108, 0, 0, 1.0, 54891, ss: 128 sss: 32 
0x3abcbebb79589480d4db318254fa2593fca3c14e, 2440, 217, 197, 20, 0, 217, 0, 0, 1.0, 51773, ss: 128 sss: 32 
0xc1749c8eae1af9c3ea21816743ab406e238d0f90, 1507, 107, 106, 1, 0, 107, 0, 0, 1.0, 69489, ss: 128 sss: 32 
0x09d1341849319F46A1feF75575C3bDa339649295, 1806, 125, 120, 5, 0, 125, 0, 0, 1.0, 8354, ss: 128 sss: 32 
0x90a991b36d8a5cf0acd877223470cc42688124d7, 2939, 263, 248, 15, 0, 263, 0, 0, 1.0, 79418, ss: 128 sss: 32 
0xa434c4f41cdb89713758bdfbdfbeeb6e8d74ec63, 1513, 107, 106, 1, 0, 107, 0, 0, 1.0, 44550, ss: 128 sss: 32 
0x62f2f56ade240ea712a86d7a73dd11e24ce61a51, 2674, 93, 93, 0, 0, 93, 0, 0, 1.0, 16836, ss: 128 sss: 32 
0x8a83ff75acb48feaa1644eeabf5acebd71b60c80, 750, 88, 88, 0, 0, 88, 0, 0, 1.0, 2409, ss: 128 sss: 32 
0x48b3fd97730063f317b4d03a092dcaf8f49e8f70, 1824, 89, 89, 0, 0, 89, 0, 0, 1.0, 5909, ss: 128 sss: 32 
0x9a830f33d4ccc4c8a003f4c6afb246c6a9efa96b, 2391, 166, 161, 5, 0, 166, 0, 0, 1.0, 92919, ss: 128 sss: 32 
0x71e454a66Df5c67a0C5AB61fc3c60953B6aeb67a, 1317, 87, 87, 0, 0, 87, 0, 0, 1.0, 25334, ss: 128 sss: 32 
0xc3c5fcaba66db9db08b819c5d01ff9490f59c74d, 1374, 99, 98, 1, 0, 99, 0, 0, 1.0, 24182, ss: 128 sss: 32 
0x31d8e8b5cea7c8d38e845ba450f7b114cc41c0f8, 1558, 108, 107, 1, 0, 108, 0, 0, 1.0, 37955, ss: 128 sss: 32 
0x6cb5096af3a3080a415bd714d512f88556567cf4, 1516, 107, 106, 1, 0, 107, 0, 0, 1.0, 30677, ss: 128 sss: 32 
0x6b4877874d1f0c17ebd75d7fd261e1563174136e, 1513, 107, 106, 1, 0, 107, 0, 0, 1.0, 30786, ss: 128 sss: 32 
0x2043e1d61b2aaec7a380b187d373b77aa612904b, 2138, 195, 183, 12, 0, 195, 0, 0, 1.0, 78978, ss: 128 sss: 32 
0xe95e4f6A61a8acf0EB779B29056458DFA8Dcc733, 2840, 245, 228, 17, 0, 245, 0, 0, 1.0, 128756, ss: 128 sss: 32 
0xad98414815ef406da4631c9804ccfbedd3225035, 1028, 107, 107, 0, 0, 107, 0, 0, 1.0, 22837, ss: 128 sss: 32 
0x66251a68d34fffc0fe2d78bae90a8e5311859a0e, 1511, 108, 106, 2, 0, 108, 0, 0, 1.0, 52582, ss: 128 sss: 32 
0xb3d1E37784c884c197fB4a94D23b669620cae4c6, 2281, 215, 202, 13, 0, 215, 0, 0, 1.0, 21311, ss: 128 sss: 32 
0x0ae84bdf27b002197a747ad24d9ac4c2e004e6da, 2433, 217, 197, 20, 0, 217, 0, 0, 1.0, 34159, ss: 128 sss: 32 
0xa780801815E8384794278d02214cfCe645f4d1Ae, 70, 5, 5, 0, 0, 5, 0, 0, 1.0, 9, ss: 128 sss: 32 
0x25a919D38c5D395FCb1f9d9e8895B68C53F39fdC, 456, 38, 38, 0, 0, 38, 0, 0, 1.0, 126, ss: 128 sss: 32 
0x39be7ba92f5857256dbb9873c200e41d44ab3a27, 1511, 107, 106, 1, 0, 107, 0, 0, 1.0, 62689, ss: 128 sss: 32 
0x88484cba4988dcc2921829923212081bd696cece, 1999, 158, 145, 13, 0, 158, 0, 0, 1.0, 50818, ss: 128 sss: 32 
0xdc2afdbf00f4bdb31d6c1e8b0b7588305f5847cd, 1587, 107, 107, 0, 0, 107, 0, 0, 1.0, 28853, ss: 128 sss: 32 
0xF693e9aa1F99e8A33F947D9E3b3E1C20313D1B9d, 2375, 220, 205, 15, 0, 220, 0, 0, 1.0, 78304, ss: 128 sss: 32 
0x91616468237b7ee834e7d1b91f92551126021157, 1770, 140, 137, 3, 0, 140, 0, 0, 1.0, 38005, ss: 128 sss: 32 
0x3132a842709ced15c548359a7aae92f0699cc095, 1570, 108, 107, 1, 0, 108, 0, 0, 1.0, 24110, ss: 128 sss: 32 
0x85b3f8f2a80c2053c24fc7a9393e0f7dd49c208d, 1522, 107, 106, 1, 0, 107, 0, 0, 1.0, 43255, ss: 128 sss: 32 
0x772f0a1a17030cf4d2455dd5ab24b99a806b1c21, 1532, 107, 106, 1, 0, 107, 0, 0, 1.0, 33038, ss: 128 sss: 32 
0xe7d81b34a50f75c25694d4619508c142c9e37a03, 2743, 262, 239, 23, 0, 262, 0, 0, 1.0, 82798, ss: 128 sss: 32 
0x41f3a6544f65ee161bf383821d8f095687afe284, 1524, 107, 106, 1, 0, 107, 0, 0, 1.0, 43679, ss: 128 sss: 32 
0xfaf000C2d33C1Cf357bf6F2d61B18Af0b76F90E8, 2325, 205, 195, 10, 0, 205, 0, 0, 1.0, 48700, ss: 128 sss: 32 
0xB394eC56AbD78c9264438168F8a8E1Bd85F1f0Ae, 2575, 256, 248, 8, 0, 256, 0, 0, 1.0, 126261, ss: 128 sss: 32 
0x8d3e1386781a0f4dca28bbc890780ba88a87f87c, 1528, 115, 113, 2, 0, 115, 0, 0, 1.0, 19851, ss: 128 sss: 32 
0x6a8d47c46E28DB7637190C0A8f50C15F8047A094, 2162, 175, 173, 2, 0, 175, 0, 0, 1.0, 24090, ss: 128 sss: 32 
0xd3DE54d9e424BF27b8259E69B205127722c771Cb, 562, 44, 44, 0, 0, 44, 0, 0, 1.0, 359, ss: 128 sss: 32 
0x03a6059a5427fc6a4784baea42ac8b7228b4cda2, 1928, 173, 165, 8, 0, 173, 0, 0, 1.0, 65794, ss: 128 sss: 32 
0x955ee8d7f7756d88bba9877ce43247a3d0bcac36, 1530, 108, 106, 2, 0, 108, 0, 0, 1.0, 53282, ss: 128 sss: 32 
0x81afbd4f78e5a144fc11864e387672a0fac6b49f, 1518, 107, 106, 1, 0, 107, 0, 0, 1.0, 29243, ss: 128 sss: 32 
0x52B35406CB2FB5e0038EdEcFc129A152a1f74087, 1704, 136, 131, 5, 0, 136, 0, 1, 1.0, 51176, ss: 128 sss: 32 
0x864c7404d09e77cb43fd7c1888f94d3c35a1ff27, 1427, 101, 100, 1, 0, 101, 0, 0, 1.0, 43573, ss: 128 sss: 32 
0x48ff5026071d177906508d4fedc33871fbbba59d, 1648, 114, 112, 2, 0, 114, 0, 0, 1.0, 21387, ss: 128 sss: 32 
0xa3Bb3866A0082bcDe11A081b7240B5c828c994f2, 2239, 166, 156, 10, 0, 166, 0, 0, 1.0, 18892, ss: 128 sss: 32 
0x7d3e4ad388f7f9cfcb6ae58a63777ef6fe076379, 2583, 185, 182, 3, 0, 185, 0, 0, 1.0, 43537, ss: 128 sss: 32 
0xf0401ba27351fcba95aa8efc84582e5e7d8e489b, 1506, 107, 106, 1, 0, 107, 0, 0, 1.0, 61179, ss: 128 sss: 32 
0x7db975750660de45d73ca1fed00b35a8dfd784df, 1514, 107, 106, 1, 0, 107, 0, 0, 1.0, 67643, ss: 128 sss: 32 
0xe2074c4a5772a650fb47cb97a182b87fa4ccc793, 1815, 131, 129, 2, 0, 131, 0, 0, 1.0, 35586, ss: 128 sss: 32 
0x73c9f5d63199f594aefa0b495b0cca69f0fe6a3a, 2862, 263, 245, 18, 0, 263, 0, 0, 1.0, 96906, ss: 128 sss: 32 
0x2A078B1EcCAC2f4BFA1858E611EA360206dcE39c, 1759, 127, 121, 6, 0, 127, 0, 0, 1.0, 31736, ss: 128 sss: 32 
0xfcad7faeb334462a5541bc6959197c1d3cd2e2e5, 2124, 197, 175, 22, 0, 197, 0, 0, 1.0, 35226, ss: 128 sss: 32 
0x201c00ba25cAc8e8FC23F001B1b6095094998c31, 1380, 107, 103, 4, 0, 107, 0, 0, 1.0, 60, ss: 128 sss: 32 
0xfACd6F2f378b5e082a8Ab7B6a9765f79c3743d77, 1902, 171, 159, 12, 0, 171, 0, 0, 1.0, 44049, ss: 128 sss: 32 
0x8856c37965283bdd00c9c98e12bd63c673126c1a, 2610, 185, 177, 8, 0, 185, 0, 0, 1.0, 54662, ss: 128 sss: 32 
0x57f63ef099876ed555f5b7fe6f76392e1502eb19, 1895, 147, 147, 0, 0, 147, 0, 0, 1.0, 20510, ss: 128 sss: 32 
0x34504644b56cbe86b34f39e679c435d435f18747, 2048, 151, 150, 1, 0, 151, 0, 0, 1.0, 73706, ss: 128 sss: 32 
0x5a478bd4f6bf1798a1593d22a8e53bf67ab099da, 1923, 173, 165, 8, 0, 173, 0, 0, 1.0, 57300, ss: 128 sss: 32 
0x4201280fd3e1831fb83e539867150628d23206aa, 2659, 238, 213, 25, 0, 238, 0, 0, 1.0, 44444, ss: 128 sss: 32 
0x18dcb0f9ce032ec85a17ae3e3a2f120999ccabe5, 1521, 107, 106, 1, 0, 107, 0, 0, 1.0, 31691, ss: 128 sss: 32 
0x9b155f4a3f26282ab75da2103a4c95443f1fc899, 1510, 107, 106, 1, 0, 107, 0, 0, 1.0, 40688, ss: 128 sss: 32 
