Smart Contract, Total Opcodes, Total Jumps, Solved Jumps, Definitely unreachable jumps, Maybe unreachable jumps, Total solved Jumps, Unsound jumps, Maybe unsound jumps, % Total Solved, Time (millis), Notes 
0x48abd6e35e8ff3b61959cb269adf88bfcb66572b, 1622, 115, 113, 2, 0, 115, 0, 0, 1.0, 15750, ss: 17 sss: 32 
0x73c5e9a1424bf7a1731cbb278d00507246d22928, 2443, 218, 175, 43, 0, 218, 0, 0, 1.0, 11842, ss: 17 sss: 32 
0x4c97be4f881c68acb00d9fa33cac4a4a237439a1, 1521, 107, 104, 3, 0, 107, 0, 0, 1.0, 4570, ss: 17 sss: 32 
0x3fd78dc101ef657575a11aa70ea563fc1c9c30e5, 1607, 110, 109, 1, 0, 110, 0, 0, 1.0, 11895, ss: 17 sss: 32 
0x57e5112c8741fa606e344c19a73679a671a8ffd2, 1515, 107, 104, 3, 0, 107, 0, 0, 1.0, 3158, ss: 17 sss: 32 
0x771b3211159ae50a12264d77256b476d0efadbe6, 2432, 226, 200, 26, 0, 226, 0, 0, 1.0, 10169, ss: 17 sss: 32 
0x2658b1e51b0f32b1d67427cc1b5cc7f170acb0b1, 2139, 195, 169, 26, 0, 195, 0, 0, 1.0, 7994, ss: 17 sss: 32 
0x2f043b3077e591f41dba11661c76c360347e1805, 1505, 107, 104, 3, 0, 107, 0, 0, 1.0, 3932, ss: 17 sss: 32 
0x818b4c8be2ceb30b2707f7fc0257ec14d532472a, 1508, 107, 104, 3, 0, 107, 0, 0, 1.0, 4991, ss: 17 sss: 32 
0xdfdec0d573ba50214911079c4283020e72ff7f92, 1512, 107, 104, 3, 0, 107, 0, 0, 1.0, 3895, ss: 17 sss: 32 
0xd5ff9ae45e33c028ca1b726ec788e48a70cd5d79, 1590, 110, 109, 1, 0, 110, 0, 0, 1.0, 16758, ss: 17 sss: 32 
0xf60374ae350b112c429475065937079fcf59879a, 2573, 182, 175, 7, 0, 182, 0, 0, 1.0, 17276, ss: 17 sss: 32 
0x1bbd6e11c0538f25633979f36a407582f8a34c7d, 2423, 207, 174, 33, 0, 207, 0, 0, 1.0, 9861, ss: 17 sss: 32 
0x203b87e9b22a1b27a684cdb923d7646b12e39760, 298, 23, 23, 0, 0, 23, 0, 0, 1.0, 483, ss: 17 sss: 32 
0x15ae93cbc0569430669109116a7547322119349b, 1495, 108, 106, 2, 0, 108, 0, 0, 1.0, 13102, ss: 17 sss: 32 
0x47cd2f9a0ca6ffc368aeaf1f5c857cadf9611b4f, 1519, 108, 104, 4, 0, 108, 0, 0, 1.0, 4569, ss: 17 sss: 32 
0xDfa35C97000dA4aCeE3eF7C0911e877f13158833, 2951, 275, 235, 40, 0, 275, 0, 0, 1.0, 21928, ss: 17 sss: 32 
0x5759cd0c7e2e0d0032474c79423f798e62aa3a39, 2855, 247, 211, 36, 0, 247, 0, 0, 1.0, 16124, ss: 17 sss: 32 
0x271bf296a98604275d80afbf249d0b5054244cea, 1524, 107, 104, 3, 0, 107, 0, 0, 1.0, 3834, ss: 17 sss: 32 
0x31d8e8b5cea7c8d38e845ba450f7b114cc41c0f8, 1558, 108, 106, 2, 0, 108, 0, 0, 1.0, 10765, ss: 17 sss: 32 
0xd03d297d13a83a69abaa280feb8d44da83855c6a, 1489, 103, 100, 3, 0, 103, 0, 0, 1.0, 4352, ss: 17 sss: 32 
0x03a6059a5427fc6a4784baea42ac8b7228b4cda2, 1928, 173, 149, 24, 0, 173, 0, 0, 1.0, 10350, ss: 17 sss: 32 
0x680dd4eab93201fc5d5de66d45ec0187290b6a7b, 1512, 107, 104, 3, 0, 107, 0, 0, 1.0, 4386, ss: 17 sss: 32 
0x3e0e7d1388338556a707d3bb6ebfd1bdef9618f3, 1495, 103, 100, 3, 0, 103, 0, 0, 1.0, 8498, ss: 17 sss: 32 
0x7ad1d1bb709996e58def36bd81e2e4124abc6163, 1371, 108, 106, 2, 0, 108, 0, 0, 1.0, 3683, ss: 17 sss: 32 
0xf365cfabd90a1f954d377d3be32e4e251dcb0d95, 1535, 116, 113, 3, 0, 116, 0, 0, 1.0, 9041, ss: 17 sss: 32 
0x1cf2931af34a175d9cd3a27e8afa5746e277338c, 709, 69, 68, 1, 0, 69, 0, 0, 1.0, 398, ss: 17 sss: 32 
0x84e24271c69e1cd4574432ea2177e2d2b6ea04cd, 1508, 107, 104, 3, 0, 107, 0, 0, 1.0, 2218, ss: 17 sss: 32 
0x657f2b12fbaeb8ba6920f7425bcfeaed24dc11be, 1505, 107, 104, 3, 0, 107, 0, 0, 1.0, 3068, ss: 17 sss: 32 
0x825d7ff688d4288ddebf57b66104474afb2e50f8, 2259, 151, 147, 4, 0, 151, 0, 0, 1.0, 41720, ss: 17 sss: 32 
0x5eeb8de77af38cb5db17244742989ccd128e10f6, 1080, 107, 92, 15, 0, 107, 0, 0, 1.0, 710, ss: 17 sss: 32 
0xbbA444b7201AfE9911BeA144907187EbB1184f7C, 2453, 188, 186, 2, 0, 188, 0, 0, 1.0, 22130, ss: 17 sss: 32 
0x3E368B6C95c6fEfB7A16dCc0D756389F3c658a06, 1704, 136, 131, 5, 0, 136, 0, 1, 1.0, 25750, ss: 17 sss: 32 
0x29c927e801b3c1ddb432ddcf0b88c2c08485c7ee, 1508, 107, 104, 3, 0, 107, 0, 0, 1.0, 2962, ss: 17 sss: 32 
0x9f7b0cDB77F164507734CDf11Cb7062f5BAb1236, 2840, 245, 205, 40, 0, 245, 0, 0, 1.0, 9430, ss: 17 sss: 32 
0x32e1bfd713d9fef8a5d1bc10592a2d0fc10b92ff, 1157, 117, 106, 11, 0, 117, 0, 0, 1.0, 869, ss: 17 sss: 32 
0x210dbb010d93c7f843f699190da4fc4064f95260, 494, 26, 26, 0, 0, 26, 0, 0, 1.0, 305, ss: 17 sss: 32 
0x4D8759EDA5Ee085b3019aD0a48081C01FB59F599, 1745, 139, 137, 2, 0, 139, 0, 0, 1.0, 13559, ss: 17 sss: 32 
0xd29cf5a0c1abf0600b1eeabd053c8ef700097719, 1509, 107, 104, 3, 0, 107, 0, 0, 1.0, 2127, ss: 17 sss: 32 
0x19cf8dc98772ffa09ff23e04d6053c97729c077a, 2418, 226, 200, 26, 0, 226, 0, 0, 1.0, 11686, ss: 17 sss: 32 
0x19007450ab4b98fd248af72c842edfaedbe78e1b, 1888, 145, 143, 2, 0, 145, 0, 0, 1.0, 9279, ss: 17 sss: 32 
0x72A3a1461A88E2785b0Fb19AcE6C6137502b3622, 2231, 170, 156, 14, 0, 170, 0, 0, 1.0, 1004, ss: 17 sss: 32 
0xbab4dbfb6385ecca7c69d1d5a10b6798501c8a5d, 2702, 248, 201, 47, 0, 248, 0, 0, 1.0, 11924, ss: 17 sss: 32 
0x8ea7abf7e42f6dd8bdf2bb2817dcea2b89bb1a4e, 1529, 107, 104, 3, 0, 107, 0, 0, 1.0, 4594, ss: 17 sss: 32 
0x1ae2d057befc7d2670d201c924e96f74876308e6, 1521, 108, 104, 4, 0, 108, 0, 0, 1.0, 5827, ss: 17 sss: 32 
0xA99470269d47B0Fbb202Dc2C66D49d2be2a345F7, 2926, 273, 229, 44, 0, 273, 0, 0, 1.0, 24731, ss: 17 sss: 32 
0x6cb5096af3a3080a415bd714d512f88556567cf4, 1516, 107, 104, 3, 0, 107, 0, 0, 1.0, 2864, ss: 17 sss: 32 
0xc70150188142fbfcbb90db05bffc31bccded3da5, 67, 2, 2, 0, 0, 2, 0, 0, 1.0, 4, ss: 17 sss: 32 
0x4e9aa03f38bf743deb4cc262a33d57be88f10161, 1365, 96, 95, 1, 0, 96, 0, 0, 1.0, 11775, ss: 17 sss: 32 
0x683c8e87e74f3f8f27c0d2ebd4350fe4dba814ef, 1208, 105, 100, 5, 0, 105, 0, 1, 1.0, 6089, ss: 17 sss: 32 
0xc5a52cdc14b69085ec330499458a848f2dca20f3, 1508, 107, 104, 3, 0, 107, 0, 0, 1.0, 4308, ss: 17 sss: 32 
0x6b4877874d1f0c17ebd75d7fd261e1563174136e, 1513, 107, 104, 3, 0, 107, 0, 0, 1.0, 2802, ss: 17 sss: 32 
0x772f0a1a17030cf4d2455dd5ab24b99a806b1c21, 1532, 107, 104, 3, 0, 107, 0, 0, 1.0, 1941, ss: 17 sss: 32 
0x0aa40906800717C71c62Df911b186817F542763D, 2928, 273, 229, 44, 0, 273, 0, 0, 1.0, 31482, ss: 17 sss: 32 
0xd2c59781f1db84080a0592ce83fe265642a4a8eb, 233, 15, 15, 0, 0, 15, 0, 0, 1.0, 58, ss: 17 sss: 32 
0x1B4ad253a7dA87e3ECf738a046beF1D8e714cDf8, 2526, 115, 110, 5, 0, 115, 0, 0, 1.0, 31476, ss: 17 sss: 32 
0x4d3a4e3998274f293a2227cbc6ffd160f068a48b, 1502, 104, 100, 4, 0, 104, 0, 0, 1.0, 7331, ss: 17 sss: 32 
0x50a1f9378a318168d2b880ed5ed48a9ee70afc55, 1598, 110, 109, 1, 0, 110, 0, 0, 1.0, 12865, ss: 17 sss: 32 
0x4201280fd3e1831fb83e539867150628d23206aa, 2659, 238, 192, 46, 0, 238, 0, 0, 1.0, 3257, ss: 17 sss: 32 
0x3132a842709ced15c548359a7aae92f0699cc095, 1570, 108, 106, 2, 0, 108, 0, 0, 1.0, 6786, ss: 17 sss: 32 
0xa3Bb3866A0082bcDe11A081b7240B5c828c994f2, 2239, 166, 153, 13, 0, 166, 0, 0, 1.0, 1758, ss: 17 sss: 32 
0x9878abc9b4bf492ec38a04166a506320b47834cd, 1507, 107, 104, 3, 0, 107, 0, 0, 1.0, 4001, ss: 17 sss: 32 
0xB394eC56AbD78c9264438168F8a8E1Bd85F1f0Ae, 2575, 256, 239, 17, 0, 256, 0, 0, 1.0, 20411, ss: 17 sss: 32 
0xa3a9c2717ec318c60efd58294da59db4e6bbb0d5, 2423, 226, 200, 26, 0, 226, 0, 0, 1.0, 12802, ss: 17 sss: 32 
0x990b5955c4631765b876eadc60650f96f14cf406, 2834, 245, 205, 40, 0, 245, 0, 0, 1.0, 10613, ss: 17 sss: 32 
0x7d26f3c13c606d420c31b7df8447c3e1e35af06a, 1870, 156, 130, 26, 0, 156, 0, 0, 1.0, 3040, ss: 17 sss: 32 
0xdf4eae6551903b2666e9cb2c85573e035d25fb13, 1510, 107, 104, 3, 0, 107, 0, 0, 1.0, 11424, ss: 17 sss: 32 
0xabdbb362316288fdd320d55a6490ab0fc04427bc, 1812, 131, 129, 2, 0, 131, 0, 0, 1.0, 16475, ss: 17 sss: 32 
0x59f781f0fde6585d88702f6fff25fac2c7b40a00, 1521, 108, 104, 4, 0, 108, 0, 0, 1.0, 3984, ss: 17 sss: 32 
0x57f63ef099876ed555f5b7fe6f76392e1502eb19, 1895, 147, 146, 1, 0, 147, 0, 0, 1.0, 7626, ss: 17 sss: 32 
0xbdd7e1533d41935ab0c1ae783cacb333b0f8bf6b, 1582, 108, 106, 2, 0, 108, 0, 0, 1.0, 15061, ss: 17 sss: 32 
0x04efd93916490d95cbbc1e63484430af8db7fced, 1510, 107, 104, 3, 0, 107, 0, 0, 1.0, 1853, ss: 17 sss: 32 
0xb05f23BcD2e0713062b22c641F03591B101fBD94, 2535, 115, 110, 5, 0, 115, 0, 0, 1.0, 33204, ss: 17 sss: 32 
0x0c8e5c1f5c5e986d5e480c259d9dbccc4cda8765, 2571, 195, 193, 2, 0, 195, 0, 1, 1.0, 46440, ss: 17 sss: 32 
0x6af4e56f3031210158125fa89100785818aa31dc, 2941, 119, 119, 0, 0, 119, 0, 0, 1.0, 11889, ss: 17 sss: 32 
0x1920cd993650b1b51162842b2569b59a09891cf5, 1910, 172, 143, 29, 0, 172, 0, 0, 1.0, 4668, ss: 17 sss: 32 
0x456415994faa57ea23c94c91f932d6f9d4e4cd2d, 1521, 107, 104, 3, 0, 107, 0, 0, 1.0, 1938, ss: 17 sss: 32 
0x6d01ab042519c395b435d71cac77cc2f93287d19, 2978, 231, 218, 13, 0, 231, 0, 0, 1.0, 14347, ss: 17 sss: 32 
0x9174e29ca6552486b250507a2677b5224cf77c13, 1589, 107, 106, 1, 0, 107, 0, 0, 1.0, 15278, ss: 17 sss: 32 
0xe76a7cd241764ffd57e10b24619ac7d8e156c5df, 1516, 107, 104, 3, 0, 107, 0, 0, 1.0, 2129, ss: 17 sss: 32 
0x7439286ce053c777d7108096d7b0a14cc5d8dfe5, 1519, 107, 104, 3, 0, 107, 0, 0, 1.0, 3818, ss: 17 sss: 32 
0xc125e481ae44f8af49a1a098739e4903c60ecac7, 1512, 107, 104, 3, 0, 107, 0, 0, 1.0, 3445, ss: 17 sss: 32 
0xdd4f02e6cd7FE818f64e7dC279263B4400F860A9, 2606, 265, 241, 24, 0, 265, 0, 0, 1.0, 14962, ss: 17 sss: 32 
0x1a5b13ef713ba23f7bb17013d1c73797e1285f26, 2651, 191, 190, 1, 0, 191, 0, 0, 1.0, 12843, ss: 17 sss: 32 
0xe3748b86a559fc91b66d957c26732feddfaf0785, 1503, 110, 109, 1, 0, 110, 0, 0, 1.0, 14032, ss: 17 sss: 32 
0x19239be618962288ebef875322d2c13a51cc6469, 2207, 210, 183, 27, 0, 210, 0, 0, 1.0, 6904, ss: 17 sss: 32 
0xb84525035393af70d7e04617e0df61473338bb4f, 1519, 107, 104, 3, 0, 107, 0, 0, 1.0, 3972, ss: 17 sss: 32 
0x5c9d8b9ef888ae4cd45a867b8cd61cd094d302f0, 1423, 101, 98, 3, 0, 101, 0, 0, 1.0, 2454, ss: 17 sss: 32 
0x175ac16e9703b96721fd6ee785defff9c892eeca, 2588, 184, 178, 6, 0, 184, 0, 0, 1.0, 24718, ss: 17 sss: 32 
0x334bf61aeb7bdd887364988609d1fc57b823ac51, 1510, 107, 104, 3, 0, 107, 0, 0, 1.0, 2108, ss: 17 sss: 32 
0xfb4e98a54710e1305043257e7c44c3cc67b0da3a, 1756, 124, 123, 1, 0, 124, 0, 0, 1.0, 9697, ss: 17 sss: 32 
0x0A29E0CF31cD4F524C7a231eca4198c2160Ab5cE, 2834, 245, 205, 40, 0, 245, 0, 0, 1.0, 7791, ss: 17 sss: 32 
0xccddc53e04e6a46a4efb970acd2f1b79faf51187, 1620, 115, 112, 3, 0, 115, 0, 0, 1.0, 8527, ss: 17 sss: 32 
0xd8c56ae718aa335cce11292add0198b880aa1954, 1512, 107, 104, 3, 0, 107, 0, 0, 1.0, 4505, ss: 17 sss: 32 
0x75540443f40f21b1977b1d9a1755ac9b1e8cbfae, 1522, 107, 104, 3, 0, 107, 0, 0, 1.0, 4053, ss: 17 sss: 32 
0x64e3af2e74bf5da53a7e40cf7b28f5acec2ac1cc, 1945, 153, 126, 27, 0, 153, 0, 0, 1.0, 5356, ss: 17 sss: 32 
0x60e5844bee00741aa37b7aa7f1ed432e5025ec68, 1513, 107, 104, 3, 0, 107, 0, 0, 1.0, 4000, ss: 17 sss: 32 
0x377b319c20e77f782bafc5200a5c8d1fdb4518b2, 2853, 245, 205, 40, 0, 245, 0, 0, 1.0, 3969, ss: 17 sss: 32 
0x06395888477c823f54e727c20c8ec89d4a82fbf5, 1519, 115, 113, 2, 0, 115, 0, 0, 1.0, 8760, ss: 17 sss: 32 
0x780cb3adc27abfd6824406ce276220fa5a852863, 1784, 140, 139, 1, 0, 140, 0, 0, 1.0, 20751, ss: 17 sss: 32 
0x0666e43181a9fccd2672fd80618ac26cd769f832, 1989, 160, 157, 3, 0, 160, 0, 0, 1.0, 39826, ss: 17 sss: 32 
0xeccf48d831889ba28ce3f7724381f141c2dc987b, 1208, 91, 89, 2, 0, 91, 0, 0, 1.0, 5962, ss: 17 sss: 32 
0x839bca4e29e0340fc9ca841bf07abb1603a9d929, 2878, 255, 222, 33, 0, 255, 0, 0, 1.0, 5820, ss: 17 sss: 32 
0xAe411c69c30de029644a29F9473BEB1ACf5D8bB0, 2847, 245, 205, 40, 0, 245, 0, 0, 1.0, 8743, ss: 17 sss: 32 
0x913badcbee9c7cdd159fc774285d7788da0c2ab0, 2936, 263, 220, 43, 0, 263, 0, 0, 1.0, 14021, ss: 17 sss: 32 
0x90a991b36d8a5cf0acd877223470cc42688124d7, 2939, 263, 220, 43, 0, 263, 0, 0, 1.0, 21458, ss: 17 sss: 32 
0xecd0a174eef8d2deb4dcf989d22c9b9119558d2d, 1508, 107, 104, 3, 0, 107, 0, 0, 1.0, 2310, ss: 17 sss: 32 
0x8bf19c12144421686a80a71e430c0c5db3705155, 1575, 111, 110, 1, 0, 111, 0, 0, 1.0, 7875, ss: 17 sss: 32 
0x4020c3c10a585c34dde24da93eff3ec9c0bba96b, 1560, 106, 104, 2, 0, 106, 0, 0, 1.0, 14687, ss: 17 sss: 32 
0xad98414815ef406da4631c9804ccfbedd3225035, 1028, 107, 92, 15, 0, 107, 0, 0, 1.0, 1209, ss: 17 sss: 32 
0x20616748570be36403dc83e3dc4cece4082f6453, 1586, 108, 107, 1, 0, 108, 0, 0, 1.0, 8908, ss: 17 sss: 32 
0x356f6ef0b33e14d7349f9e71c0975c2dfce077db, 1518, 107, 104, 3, 0, 107, 0, 0, 1.0, 2545, ss: 17 sss: 32 
0x60fd723f7a5153726805ceee5b97cce427113222, 1610, 115, 113, 2, 0, 115, 0, 0, 1.0, 15434, ss: 17 sss: 32 
0xdfca58ebbf5d4977ea1e8ee200e7eb0dd0670ef1, 1585, 108, 106, 2, 0, 108, 0, 0, 1.0, 15210, ss: 17 sss: 32 
0x2e9ba99c8eac6664061007a15e31c0b233582dab, 2917, 262, 209, 53, 0, 262, 0, 0, 1.0, 11300, ss: 17 sss: 32 
0x5fa684c01f839469ed0d945e4902493b55abcbad, 2007, 139, 138, 1, 0, 139, 0, 0, 1.0, 6418, ss: 17 sss: 32 
0xd5d882de64d5dcc1ae0c622c5489aa85b4ef67aa, 1578, 108, 107, 1, 0, 108, 0, 0, 1.0, 8513, ss: 17 sss: 32 
0xf0401ba27351fcba95aa8efc84582e5e7d8e489b, 1506, 107, 104, 3, 0, 107, 0, 0, 1.0, 6765, ss: 17 sss: 32 
0x7c84ac34fa5be7eb52ffe22a24df8fda8c238319, 1505, 103, 100, 3, 0, 103, 0, 0, 1.0, 8659, ss: 17 sss: 32 
0xb68f32e1fa4f91019a07d12e29f5d8991bcc66af, 1935, 153, 126, 27, 0, 153, 0, 0, 1.0, 3640, ss: 17 sss: 32 
0x31fea152f7d6a89543ea2e55f724311e3c09c036, 1816, 89, 88, 1, 0, 89, 0, 0, 1.0, 1786, ss: 17 sss: 32 
0x8a4677081960827f8d253b5a08d31d3b583b3e63, 1539, 107, 104, 3, 0, 107, 0, 0, 1.0, 4217, ss: 17 sss: 32 
0xdf2c0df62d769a4f7dc364317d978c855ab7de85, 1511, 107, 104, 3, 0, 107, 0, 0, 1.0, 4588, ss: 17 sss: 32 
0x7bce3751c2a595b30f73fe0b34ad7dbea51756d6, 1840, 89, 88, 1, 0, 89, 0, 0, 1.0, 4239, ss: 17 sss: 32 
0xda1266b512baecfed27b5bfa47f403da9507628b, 1579, 103, 103, 0, 0, 103, 0, 0, 1.0, 16894, ss: 17 sss: 32 
0x07facddd50f4492f703d78e120b733c0c454d635, 2425, 226, 200, 26, 0, 226, 0, 0, 1.0, 13126, ss: 17 sss: 32 
0x3e0b14f27de8334eada9432d33d3de58a35a0a8b, 1608, 110, 109, 1, 0, 110, 0, 0, 1.0, 16423, ss: 17 sss: 32 
0x2a345e1c22318e3e07eb4c45614d175de40d68cc, 2757, 190, 173, 17, 0, 190, 0, 0, 1.0, 1930, ss: 17 sss: 32 
0x334aA5996583722cC850344eC02fD99bc263C56d, 1922, 139, 128, 11, 0, 139, 0, 0, 1.0, 1012, ss: 17 sss: 32 
0xac6379d45eb659822a68a3db81486372433143b1, 2413, 168, 163, 5, 0, 168, 0, 0, 1.0, 47692, ss: 17 sss: 32 
0x7F75AA2274273F4d41267A0E2Cd6c9b96C5B7510, 1270, 99, 97, 2, 0, 99, 0, 0, 1.0, 9368, ss: 17 sss: 32 
0x4b6737ba4faa7cece23b9fa0f50370a51ac7af16, 1590, 108, 107, 1, 0, 108, 0, 0, 1.0, 9649, ss: 17 sss: 32 
0xd8dbdc9ce97145957ad8c5811782591706549c67, 1527, 107, 104, 3, 0, 107, 0, 0, 1.0, 4374, ss: 17 sss: 32 
0xf7b265c2be85a4a5f9bd0ed4642f57b0eca7c530, 374, 31, 31, 0, 0, 31, 0, 0, 1.0, 47, ss: 17 sss: 32 
0x04729ae5f2b39709e4a7b20903566e1c6bca19c2, 1892, 147, 146, 1, 0, 147, 0, 0, 1.0, 13815, ss: 17 sss: 32 
0xc36318df21171dc43428f57ebff9f2e0b213bb8c, 1486, 103, 100, 3, 0, 103, 0, 0, 1.0, 4995, ss: 17 sss: 32 
0x1e86fb3e9d2d93ab183091480c62c80cff96d0c2, 2935, 263, 220, 43, 0, 263, 0, 0, 1.0, 14205, ss: 17 sss: 32 
0x5a478bd4f6bf1798a1593d22a8e53bf67ab099da, 1923, 173, 149, 24, 0, 173, 0, 0, 1.0, 13366, ss: 17 sss: 32 
0x3abcbebb79589480d4db318254fa2593fca3c14e, 2440, 217, 175, 42, 0, 217, 0, 0, 1.0, 7214, ss: 17 sss: 32 
0x2cce3a267eeec5219ae66583f37876b39cb44eb9, 2321, 146, 144, 2, 0, 146, 0, 0, 1.0, 12775, ss: 17 sss: 32 
0x73c9f5d63199f594aefa0b495b0cca69f0fe6a3a, 2862, 263, 216, 47, 0, 263, 0, 0, 1.0, 22326, ss: 17 sss: 32 
0x5718c5f52b3a596218f6879d03598423f05caa25, 2153, 197, 175, 22, 0, 197, 0, 0, 1.0, 11700, ss: 17 sss: 32 
0xcd758a5e59d8e6293f8749370647bacbb5327fbb, 1537, 80, 71, 9, 0, 80, 0, 0, 1.0, 1907, ss: 17 sss: 32 
0xF5d11D19AF9B335d1291BB072D6Aa28b6648a21E, 1928, 170, 138, 32, 0, 170, 0, 0, 1.0, 5356, ss: 17 sss: 32 
0xe171AFcd1E0394b3312e68ca823D5BC87F3Db311, 1704, 136, 131, 5, 0, 136, 0, 1, 1.0, 17031, ss: 17 sss: 32 
0x81401e613cac201dcba966d52b305ea2c36c476b, 1475, 116, 114, 2, 0, 116, 0, 0, 1.0, 11333, ss: 17 sss: 32 
0xb947ab3CA82511c16fC02b9Ee11fFfCFe99856Ea, 2949, 275, 235, 40, 0, 275, 0, 0, 1.0, 15496, ss: 17 sss: 32 
0x1fd1b29b8e7e652dcd0ab9867482ed9d71efab87, 1326, 92, 91, 1, 0, 92, 0, 0, 1.0, 4230, ss: 17 sss: 32 
0xfefe003C8907dA55611EE27DA8E6b267515a0e26, 2352, 205, 178, 27, 0, 205, 0, 0, 1.0, 8049, ss: 17 sss: 32 
0x467bd22a7eca900bca2a21ab34acac87c3de8c8b, 1624, 116, 113, 3, 0, 116, 0, 0, 1.0, 16126, ss: 17 sss: 32 
0xa434c4f41cdb89713758bdfbdfbeeb6e8d74ec63, 1513, 107, 104, 3, 0, 107, 0, 0, 1.0, 2689, ss: 17 sss: 32 
0xEBb2ecdae91F875D4f25f26D1494bba0c52a04bC, 1716, 155, 140, 15, 0, 155, 0, 0, 1.0, 3175, ss: 17 sss: 32 
0x7306823FBb77b7faffb71267234cc5D8c7DcF259, 2942, 273, 229, 44, 0, 273, 0, 0, 1.0, 12177, ss: 17 sss: 32 
0x85b3f8f2a80c2053c24fc7a9393e0f7dd49c208d, 1522, 107, 104, 3, 0, 107, 0, 0, 1.0, 2661, ss: 17 sss: 32 
0x11839659D673C6c3D27E0f8E54Fd3370bD872F87, 2159, 139, 130, 9, 0, 139, 0, 0, 1.0, 2164, ss: 17 sss: 32 
0xfe6e9e19fea5e5d2da10cbe029a90e7380337920, 1510, 107, 104, 3, 0, 107, 0, 0, 1.0, 3627, ss: 17 sss: 32 
0xdcf2e183adfb455053817b3c26745b51f72aa960, 2255, 199, 177, 22, 0, 199, 0, 0, 1.0, 24157, ss: 17 sss: 32 
0xa234eadd203b082068c5262e0e8c8e94acaa23b2, 1369, 96, 95, 1, 0, 96, 0, 0, 1.0, 12288, ss: 17 sss: 32 
0x9326a67492bc480dbd0fb33bb9b414d26c597822, 1514, 107, 104, 3, 0, 107, 0, 0, 1.0, 3859, ss: 17 sss: 32 
0xc3c5fcaba66db9db08b819c5d01ff9490f59c74d, 1374, 99, 98, 1, 0, 99, 0, 0, 1.0, 6778, ss: 17 sss: 32 
0xa780801815E8384794278d02214cfCe645f4d1Ae, 70, 5, 5, 0, 0, 5, 0, 0, 1.0, 9, ss: 17 sss: 32 
0x25a919D38c5D395FCb1f9d9e8895B68C53F39fdC, 456, 38, 38, 0, 0, 38, 0, 0, 1.0, 135, ss: 17 sss: 32 
0x41f3a6544f65ee161bf383821d8f095687afe284, 1524, 107, 104, 3, 0, 107, 0, 0, 1.0, 2426, ss: 17 sss: 32 
0xbf34446bc5a62a72c4d68fda4189aff6efb6d3be, 2411, 190, 170, 20, 0, 190, 0, 0, 1.0, 22878, ss: 17 sss: 32 
0x1f82e695ef98caf7860d895cd55d89bd839cfb69, 1519, 107, 104, 3, 0, 107, 0, 0, 1.0, 3909, ss: 17 sss: 32 
0x89f01f62bd8b5f1a24242509f95f77407cd77e8d, 1509, 107, 104, 3, 0, 107, 0, 0, 1.0, 4277, ss: 17 sss: 32 
0x4e79234e298b7fa11a2116c7b12258f658b0ccbd, 1504, 108, 106, 2, 0, 108, 0, 0, 1.0, 12317, ss: 17 sss: 32 
0x9a830f33d4ccc4c8a003f4c6afb246c6a9efa96b, 2391, 166, 161, 5, 0, 166, 0, 0, 1.0, 56205, ss: 17 sss: 32 
0xfACd6F2f378b5e082a8Ab7B6a9765f79c3743d77, 1902, 171, 143, 28, 0, 171, 0, 0, 1.0, 2765, ss: 17 sss: 32 
0x891459b56cd7f82993a0f272f4979695db2a66e5, 1517, 127, 126, 1, 0, 127, 0, 0, 1.0, 13478, ss: 17 sss: 32 
0xACAB00Aa1a8E30Ce25c22d3c4E2535caB7EEc3c8, 2869, 248, 210, 38, 0, 248, 0, 0, 1.0, 22588, ss: 17 sss: 32 
0xbf19dd68189eabd4eb3de656e6c04a7df7b271bc, 1388, 110, 109, 1, 0, 110, 0, 0, 1.0, 6499, ss: 17 sss: 32 
0x1e2f66272d44ae720dffa8991c9694c1e4fa2d63, 1012, 84, 81, 3, 0, 84, 0, 0, 1.0, 10555, ss: 17 sss: 32 
0x9b155f4a3f26282ab75da2103a4c95443f1fc899, 1510, 107, 104, 3, 0, 107, 0, 0, 1.0, 2689, ss: 17 sss: 32 
0x48ff5026071d177906508d4fedc33871fbbba59d, 1648, 114, 112, 2, 0, 114, 0, 0, 1.0, 6835, ss: 17 sss: 32 
0x3bddcbc21ef7154cd2ea4f5b494718f1db19a9fb, 1632, 114, 112, 2, 0, 114, 0, 0, 1.0, 11238, ss: 17 sss: 32 
0xb33B94A471dA5d54bfC40C80D43b1F4Fc5F4D14D, 1311, 87, 86, 1, 0, 87, 0, 0, 1.0, 8045, ss: 17 sss: 32 
0x302be214b4fae9e998d3285f61335cd4e6feda9c, 1504, 107, 104, 3, 0, 107, 0, 0, 1.0, 5153, ss: 17 sss: 32 
0x9fd5236dc380cb17c85e47ad0c92ab4421227dd8, 1511, 107, 104, 3, 0, 107, 0, 0, 1.0, 4706, ss: 17 sss: 32 
0xb3d1E37784c884c197fB4a94D23b669620cae4c6, 2281, 215, 208, 3, 4, 215, 0, 0, 1.0, 19838, ss: 17 sss: 32 
0x73A15FeD60Bf67631dC6cd7Bc5B6e8da8190aCF5, 730, 52, 48, 4, 0, 52, 0, 0, 1.0, 252, ss: 17 sss: 32 
0x0b03ff98663fa7b97edc1b305e66ebf193b1d9cc, 1573, 103, 103, 0, 0, 103, 0, 0, 1.0, 8297, ss: 17 sss: 32 
